fecha,jurisdiccion,sorteo,numero,posicion
2026-07-03,SALTA,Nocturna,0039,16
2026-07-03,SALTA,Nocturna,9499,17
2026-07-03,SALTA,Nocturna,3477,18
2026-07-03,SALTA,Nocturna,1558,19
2026-07-03,SALTA,Nocturna,9120,20
2026-07-03,SALTA,Vespertina,0652,1
2026-07-03,SALTA,Vespertina,7736,2
2026-07-03,SALTA,Vespertina,1367,3
2026-07-03,SALTA,Vespertina,7844,4
2026-07-03,SALTA,Vespertina,3157,5
2026-07-03,SALTA,Vespertina,0154,6
2026-07-03,SALTA,Vespertina,7966,7
2026-07-03,SALTA,Vespertina,7148,8
2026-07-03,SALTA,Vespertina,9062,9
2026-07-03,SALTA,Vespertina,5011,10
2026-07-03,SALTA,Vespertina,6599,11
2026-07-03,SALTA,Vespertina,8353,12
2026-07-03,SALTA,Vespertina,6259,13
2026-07-03,SALTA,Vespertina,5123,14
2026-07-03,SALTA,Vespertina,9445,15
2026-07-03,SALTA,Vespertina,8865,16
2026-07-03,SALTA,Vespertina,0490,17
2026-07-03,SALTA,Vespertina,9129,18
2026-07-03,SALTA,Vespertina,3671,19
2026-07-03,SALTA,Vespertina,2112,20
2026-07-04,CABA,Matutina,4426,1
2026-07-04,CABA,Matutina,9778,2
2026-07-04,CABA,Matutina,2587,3
2026-07-04,CABA,Matutina,7387,4
2026-07-04,CABA,Matutina,8505,5
2026-07-04,CABA,Matutina,7952,6
2026-07-04,CABA,Matutina,9216,7
2026-07-04,CABA,Matutina,7508,8
2026-07-04,CABA,Matutina,9799,9
2026-07-04,CABA,Matutina,4118,10
2026-07-04,CABA,Matutina,0648,11
2026-07-04,CABA,Matutina,0550,12
2026-07-04,CABA,Matutina,8818,13
2026-07-04,CABA,Matutina,7144,14
2026-07-04,CABA,Matutina,5192,15
2026-07-04,CABA,Matutina,9561,16
2026-07-04,CABA,Matutina,7037,17
2026-07-04,CABA,Matutina,8602,18
2026-07-04,CABA,Matutina,7364,19
2026-07-04,CABA,Matutina,7372,20
2026-07-04,CABA,Nocturna,9216,1
2026-07-04,CABA,Nocturna,4912,2
2026-07-04,CABA,Nocturna,7542,3
2026-07-04,CABA,Nocturna,5203,4
2026-07-04,CABA,Nocturna,5866,5
2026-07-04,CABA,Nocturna,0207,6
2026-07-04,CABA,Nocturna,7109,7
2026-07-04,CABA,Nocturna,1809,8
2026-07-04,CABA,Nocturna,3471,9
2026-07-04,CABA,Nocturna,0742,10
2026-07-04,CABA,Nocturna,8458,11
2026-07-04,CABA,Nocturna,1786,12
2026-07-04,CABA,Nocturna,2643,13
2026-07-04,CABA,Nocturna,3510,14
2026-07-04,CABA,Nocturna,1094,15
2026-07-04,CABA,Nocturna,9838,16
2026-07-04,CABA,Nocturna,8443,17
2026-07-04,CABA,Nocturna,1886,18
2026-07-04,CABA,Nocturna,5683,19
2026-07-04,CABA,Nocturna,9188,20
2026-07-04,CABA,Vespertina,2834,1
2026-07-04,CABA,Vespertina,9565,2
2026-07-04,CABA,Vespertina,6650,3
2026-07-04,CABA,Vespertina,5455,4
2026-07-04,CABA,Vespertina,1809,5
2026-07-04,CABA,Vespertina,9276,6
2026-07-04,CABA,Vespertina,5540,7
2026-07-04,CABA,Vespertina,4309,8
2026-07-04,CABA,Vespertina,3419,9
2026-07-04,CABA,Vespertina,4620,10
2026-07-04,CABA,Vespertina,2825,11
2026-07-04,CABA,Vespertina,4137,12
2026-07-04,CABA,Vespertina,6596,13
2026-07-04,CABA,Vespertina,7442,14
2026-07-04,CABA,Vespertina,3624,15
2026-07-04,CABA,Vespertina,6086,16
2026-07-04,CABA,Vespertina,8249,17
2026-07-04,CABA,Vespertina,2362,18
2026-07-04,CABA,Vespertina,3218,19
2026-07-04,CABA,Vespertina,8420,20
2026-07-04,JUJUY,Matutina,6576,1
2026-07-04,JUJUY,Matutina,6060,2
2026-07-04,JUJUY,Matutina,1327,3
2026-07-04,JUJUY,Matutina,8777,4
2026-07-04,JUJUY,Matutina,3765,5
2026-07-04,JUJUY,Matutina,1181,6
2026-07-04,JUJUY,Matutina,3886,7
2026-07-04,JUJUY,Matutina,8014,8
2026-07-04,JUJUY,Matutina,7518,9
2026-07-04,JUJUY,Matutina,5560,10
2026-07-04,JUJUY,Matutina,1530,11
2026-07-04,JUJUY,Matutina,3110,12
2026-07-04,JUJUY,Matutina,7670,13
2026-07-04,JUJUY,Matutina,4526,14
2026-07-04,JUJUY,Matutina,6660,15
2026-07-04,JUJUY,Matutina,2457,16
2026-07-04,JUJUY,Matutina,8344,17
2026-07-04,JUJUY,Matutina,0523,18
2026-07-04,JUJUY,Matutina,7743,19
2026-07-04,JUJUY,Matutina,4771,20
2026-07-04,JUJUY,Nocturna,0749,1
2026-07-04,JUJUY,Nocturna,0746,2
2026-07-04,JUJUY,Nocturna,9939,3
2026-07-04,JUJUY,Nocturna,4896,4
2026-07-04,JUJUY,Nocturna,9769,5
2026-07-04,JUJUY,Nocturna,8953,6
2026-07-04,JUJUY,Nocturna,0341,7
2026-07-04,JUJUY,Nocturna,1562,8
2026-07-04,JUJUY,Nocturna,6470,9
2026-07-04,JUJUY,Nocturna,5006,10
2026-07-04,JUJUY,Nocturna,4603,11
2026-07-04,JUJUY,Nocturna,0290,12
2026-07-04,JUJUY,Nocturna,9847,13
2026-07-04,JUJUY,Nocturna,7850,14
2026-07-04,JUJUY,Nocturna,0642,15
2026-07-04,JUJUY,Nocturna,7071,16
2026-07-04,JUJUY,Nocturna,6515,17
2026-07-04,JUJUY,Nocturna,0434,18
2026-07-04,JUJUY,Nocturna,1995,19
2026-07-04,JUJUY,Nocturna,5420,20
2026-07-04,JUJUY,Vespertina,0919,1
2026-07-04,JUJUY,Vespertina,2983,2
2026-07-04,JUJUY,Vespertina,5285,3
2026-07-04,JUJUY,Vespertina,8518,4
2026-07-04,JUJUY,Vespertina,2634,5
2026-07-04,JUJUY,Vespertina,2028,6
2026-07-04,JUJUY,Vespertina,9884,7
2026-07-04,JUJUY,Vespertina,2318,8
2026-07-04,JUJUY,Vespertina,9795,9
2026-07-04,JUJUY,Vespertina,0282,10
2026-07-04,JUJUY,Vespertina,7751,11
2026-07-04,JUJUY,Vespertina,0954,12
2026-07-04,JUJUY,Vespertina,7161,13
2026-07-04,JUJUY,Vespertina,8481,14
2026-07-04,JUJUY,Vespertina,1884,15
2026-07-04,JUJUY,Vespertina,5704,16
2026-07-04,JUJUY,Vespertina,7594,17
2026-07-04,JUJUY,Vespertina,9458,18
2026-07-04,JUJUY,Vespertina,8170,19
2026-07-04,JUJUY,Vespertina,1896,20
2026-07-04,PBA,Matutina,1721,1
2026-07-04,PBA,Matutina,3557,2
2026-07-04,PBA,Matutina,6045,3
2026-07-04,PBA,Matutina,8306,4
2026-07-04,PBA,Matutina,7912,5
2026-07-04,PBA,Matutina,2681,6
2026-07-04,PBA,Matutina,9725,7
2026-07-04,PBA,Matutina,7078,8
2026-07-04,PBA,Matutina,2447,9
2026-07-04,PBA,Matutina,5157,10
2026-07-04,PBA,Matutina,4207,11
2026-07-04,PBA,Matutina,4593,12
2026-07-04,PBA,Matutina,6179,13
2026-07-04,PBA,Matutina,3412,14
2026-07-04,PBA,Matutina,3684,15
2026-07-04,PBA,Matutina,4494,16
2026-07-04,PBA,Matutina,4653,17
2026-07-04,PBA,Matutina,9082,18
2026-07-04,PBA,Matutina,2449,19
2026-07-04,PBA,Matutina,0275,20
2026-07-04,PBA,Nocturna,3494,1
2026-07-04,PBA,Nocturna,5551,2
2026-07-04,PBA,Nocturna,4281,3
2026-07-04,PBA,Nocturna,7133,4
2026-07-04,PBA,Nocturna,2839,5
2026-07-04,PBA,Nocturna,6822,6
2026-07-04,PBA,Nocturna,4955,7
2026-07-04,PBA,Nocturna,5983,8
2026-07-04,PBA,Nocturna,9387,9
2026-07-04,PBA,Nocturna,3430,10
2026-07-04,PBA,Nocturna,4428,11
2026-07-04,PBA,Nocturna,0057,12
2026-07-04,PBA,Nocturna,3754,13
2026-07-04,PBA,Nocturna,0088,14
2026-07-04,PBA,Nocturna,5630,15
2026-07-04,PBA,Nocturna,5385,16
2026-07-04,PBA,Nocturna,3142,17
2026-07-04,PBA,Nocturna,1082,18
2026-07-04,PBA,Nocturna,8753,19
2026-07-04,PBA,Nocturna,4229,20
2026-07-04,PBA,Vespertina,3515,1
2026-07-04,PBA,Vespertina,7832,2
2026-07-04,PBA,Vespertina,2288,3
2026-07-04,PBA,Vespertina,3084,4
2026-07-04,PBA,Vespertina,1639,5
2026-07-04,PBA,Vespertina,4691,6
2026-07-04,PBA,Vespertina,2614,7
2026-07-04,PBA,Vespertina,9523,8
2026-07-04,PBA,Vespertina,3039,9
2026-07-04,PBA,Vespertina,4220,10
2026-07-04,PBA,Vespertina,7111,11
2026-07-04,PBA,Vespertina,3126,12
2026-07-04,PBA,Vespertina,2810,13
2026-07-04,PBA,Vespertina,6663,14
2026-07-04,PBA,Vespertina,8945,15
2026-07-04,PBA,Vespertina,4354,16
2026-07-04,PBA,Vespertina,4210,17
2026-07-04,PBA,Vespertina,8661,18
2026-07-04,PBA,Vespertina,2979,19
2026-07-04,PBA,Vespertina,5015,20
2026-07-04,SALTA,La Revancha,1764,1
2026-07-04,SALTA,La Revancha,3656,2
2026-07-04,SALTA,La Revancha,0815,3
2026-07-04,SALTA,La Revancha,3384,4
2026-07-04,SALTA,La Revancha,0632,5
2026-07-04,SALTA,La Revancha,4185,6
2026-07-04,SALTA,La Revancha,7187,7
2026-07-04,SALTA,La Revancha,4399,8
2026-07-04,SALTA,La Revancha,5003,9
2026-07-04,SALTA,La Revancha,6906,10
2026-07-04,SALTA,La Revancha,0466,11
2026-07-04,SALTA,La Revancha,0938,12
2026-07-04,SALTA,La Revancha,3609,13
2026-07-04,SALTA,La Revancha,4395,14
2026-07-04,SALTA,La Revancha,9181,15
2026-07-04,SALTA,La Revancha,1648,16
2026-07-04,SALTA,La Revancha,8943,17
2026-07-04,SALTA,La Revancha,8207,18
2026-07-04,SALTA,La Revancha,9738,19
2026-07-04,SALTA,La Revancha,9417,20
2026-07-04,SALTA,Matutina,9170,1
2026-07-04,SALTA,Matutina,6706,2
2026-07-04,SALTA,Matutina,5633,3
2026-07-04,SALTA,Matutina,5215,4
2026-07-04,SALTA,Matutina,2495,5
2026-07-04,SALTA,Matutina,5830,6
2026-07-04,SALTA,Matutina,9729,7
2026-07-04,SALTA,Matutina,1128,8
2026-07-04,SALTA,Matutina,9719,9
2026-07-04,SALTA,Matutina,0102,10
2026-07-04,SALTA,Matutina,8987,11
2026-07-04,SALTA,Matutina,7861,12
2026-07-04,SALTA,Matutina,3208,13
2026-07-04,SALTA,Matutina,9078,14
2026-07-04,SALTA,Matutina,0506,15
2026-07-04,SALTA,Matutina,9587,16
2026-07-04,SALTA,Matutina,4905,17
2026-07-04,SALTA,Matutina,2348,18
2026-07-04,SALTA,Matutina,2099,19
2026-07-04,SALTA,Matutina,9328,20
2026-07-04,SALTA,Nocturna,2786,1
2026-07-04,SALTA,Nocturna,0491,2
2026-07-04,SALTA,Nocturna,1854,3
2026-07-04,SALTA,Nocturna,2812,4
2026-07-04,SALTA,Nocturna,0749,5
2026-07-04,SALTA,Nocturna,2651,6
2026-07-04,SALTA,Nocturna,7381,7
2026-07-04,SALTA,Nocturna,5190,8
2026-07-04,SALTA,Nocturna,4642,9
2026-07-04,SALTA,Nocturna,8018,10
2026-07-04,SALTA,Nocturna,5631,11
2026-07-04,SALTA,Nocturna,2639,12
2026-07-04,SALTA,Nocturna,3858,13
2026-07-04,SALTA,Nocturna,9659,14
2026-07-04,SALTA,Nocturna,6537,15
2026-07-04,SALTA,Nocturna,6697,16
2026-07-04,SALTA,Nocturna,3082,17
2026-07-04,SALTA,Nocturna,4640,18
2026-07-04,SALTA,Nocturna,2736,19
2026-07-04,SALTA,Nocturna,0606,20
2026-07-04,SALTA,Vespertina,6276,1
2026-07-04,SALTA,Vespertina,7326,2
2026-07-04,SALTA,Vespertina,8767,3
2026-07-04,SALTA,Vespertina,0198,4
2026-07-04,SALTA,Vespertina,2645,5
2026-07-04,SALTA,Vespertina,2628,6
2026-07-04,SALTA,Vespertina,9761,7
2026-07-04,SALTA,Vespertina,7642,8
2026-07-04,SALTA,Vespertina,5431,9
2026-07-04,SALTA,Vespertina,7380,10
2026-07-04,SALTA,Vespertina,3470,11
2026-07-04,SALTA,Vespertina,0366,12
2026-07-04,SALTA,Vespertina,1681,13
2026-07-04,SALTA,Vespertina,0192,14
2026-07-04,SALTA,Vespertina,4984,15
2026-07-04,SALTA,Vespertina,3280,16
2026-07-04,SALTA,Vespertina,4646,17
2026-07-04,SALTA,Vespertina,8568,18
2026-07-04,SALTA,Vespertina,4602,19
2026-07-04,SALTA,Vespertina,7179,20
2026-07-05,JUJUY,Matutina,7212,1
2026-07-05,JUJUY,Matutina,8949,2
2026-07-05,JUJUY,Matutina,4219,3
2026-07-05,JUJUY,Matutina,3322,4
2026-07-05,JUJUY,Matutina,4867,5
2026-07-05,JUJUY,Matutina,0851,6
2026-07-05,JUJUY,Matutina,8844,7
2026-07-05,JUJUY,Matutina,8255,8
2026-07-05,JUJUY,Matutina,7593,9
2026-07-05,JUJUY,Matutina,6237,10
2026-07-05,JUJUY,Matutina,2119,11
2026-07-05,JUJUY,Matutina,6671,12
2026-07-05,JUJUY,Matutina,7081,13
2026-07-05,JUJUY,Matutina,4190,14
2026-07-05,JUJUY,Matutina,2292,15
2026-07-05,JUJUY,Matutina,5128,16
2026-07-05,JUJUY,Matutina,8814,17
2026-07-05,JUJUY,Matutina,2922,18
2026-07-05,JUJUY,Matutina,3982,19
2026-07-05,JUJUY,Matutina,6679,20
2026-07-05,JUJUY,Vespertina,3051,1
2026-07-05,JUJUY,Vespertina,3366,2
2026-07-05,JUJUY,Vespertina,3374,3
2026-07-05,JUJUY,Vespertina,7918,4
2026-07-05,JUJUY,Vespertina,3725,5
2026-07-05,JUJUY,Vespertina,2489,6
2026-07-05,JUJUY,Vespertina,7562,7
2026-07-05,JUJUY,Vespertina,2280,8
2026-07-05,JUJUY,Vespertina,6292,9
2026-07-05,JUJUY,Vespertina,8878,10
2026-07-05,JUJUY,Vespertina,3767,11
2026-07-05,JUJUY,Vespertina,4223,12
2026-07-05,JUJUY,Vespertina,1886,13
2026-07-05,JUJUY,Vespertina,1853,14
2026-07-05,JUJUY,Vespertina,7650,15
2026-07-05,JUJUY,Vespertina,9411,16
2026-07-05,JUJUY,Vespertina,6725,17
2026-07-05,JUJUY,Vespertina,1988,18
2026-07-05,JUJUY,Vespertina,9760,19
2026-07-05,JUJUY,Vespertina,6560,20
2026-07-05,SALTA,Matutina,6338,1
2026-07-05,SALTA,Matutina,0392,2
2026-07-05,SALTA,Matutina,2452,3
2026-07-05,SALTA,Matutina,5648,4
2026-07-05,SALTA,Matutina,1802,5
2026-07-05,SALTA,Matutina,6059,6
2026-07-05,SALTA,Matutina,3005,7
2026-07-05,SALTA,Matutina,8465,8
2026-07-05,SALTA,Matutina,6905,9
2026-07-05,SALTA,Matutina,6041,10
2026-07-05,SALTA,Matutina,9045,11
2026-07-05,SALTA,Matutina,7600,12
2026-07-05,SALTA,Matutina,2680,13
2026-07-05,SALTA,Matutina,3391,14
2026-07-05,SALTA,Matutina,4043,15
2026-07-05,SALTA,Matutina,9386,16
2026-07-05,SALTA,Matutina,0101,17
2026-07-05,SALTA,Matutina,1963,18
2026-07-05,SALTA,Matutina,8600,19
2026-07-05,SALTA,Matutina,6704,20
2026-07-05,SALTA,Vespertina,5354,1
2026-07-05,SALTA,Vespertina,9566,2
2026-07-05,SALTA,Vespertina,4650,3
2026-07-05,SALTA,Vespertina,8563,4
2026-07-05,SALTA,Vespertina,8515,5
2026-07-05,SALTA,Vespertina,1098,6
2026-07-05,SALTA,Vespertina,6708,7
2026-07-05,SALTA,Vespertina,5708,8
2026-07-05,SALTA,Vespertina,5056,9
2026-07-05,SALTA,Vespertina,1544,10
2026-07-05,SALTA,Vespertina,2403,11
2026-07-05,SALTA,Vespertina,0623,12
2026-07-05,SALTA,Vespertina,3864,13
2026-07-05,SALTA,Vespertina,5153,14
2026-07-05,SALTA,Vespertina,9186,15
2026-07-05,SALTA,Vespertina,1454,16
2026-07-05,SALTA,Vespertina,2677,17
2026-07-05,SALTA,Vespertina,5502,18
2026-07-05,SALTA,Vespertina,4008,19
2026-07-05,SALTA,Vespertina,2339,20
2026-07-06,CABA,Extra,1625,1
2026-07-06,CABA,Extra,5040,2
2026-07-06,CABA,Extra,8970,3
2026-07-06,CABA,Extra,0469,4
2026-07-06,CABA,Extra,1077,5
2026-07-06,CABA,Extra,4534,6
2026-07-06,CABA,Extra,2475,7
2026-07-06,CABA,Extra,0356,8
2026-07-06,CABA,Extra,8388,9
2026-07-06,CABA,Extra,3984,10
2026-07-06,CABA,Extra,1045,11
2026-07-06,CABA,Extra,1985,12
2026-07-06,CABA,Extra,8167,13
2026-07-06,CABA,Extra,4989,14
2026-07-06,CABA,Extra,5144,15
2026-07-06,CABA,Extra,1756,16
2026-07-06,CABA,Extra,8218,17
2026-07-06,CABA,Extra,1907,18
2026-07-06,CABA,Extra,8656,19
2026-07-06,CABA,Extra,1142,20
2026-07-06,CABA,Matutina,2387,1
2026-07-06,CABA,Matutina,7674,2
2026-07-06,CABA,Matutina,8900,3
2026-07-06,CABA,Matutina,1384,4
2026-07-06,CABA,Matutina,8023,5
2026-07-06,CABA,Matutina,0564,6
2026-07-06,CABA,Matutina,8728,7
2026-07-06,CABA,Matutina,8349,8
2026-07-06,CABA,Matutina,1797,9
2026-07-06,CABA,Matutina,8842,10
2026-07-06,CABA,Matutina,4546,11
2026-07-06,CABA,Matutina,7533,12
2026-07-06,CABA,Matutina,3949,13
2026-07-06,CABA,Matutina,5647,14
2026-07-06,CABA,Matutina,2839,15
2026-07-06,CABA,Matutina,3833,16
2026-07-06,CABA,Matutina,6047,17
2026-07-06,CABA,Matutina,5007,18
2026-07-06,CABA,Matutina,7349,19
2026-07-06,CABA,Matutina,5981,20
2026-07-06,CABA,Nocturna,2097,1
2026-07-06,CABA,Nocturna,4630,2
2026-07-06,CABA,Nocturna,5801,3
2026-07-06,CABA,Nocturna,1397,4
2026-07-06,CABA,Nocturna,5827,5
2026-07-06,CABA,Nocturna,5445,6
2026-07-06,CABA,Nocturna,0923,7
2026-07-06,CABA,Nocturna,5360,8
2026-07-06,CABA,Nocturna,9226,9
2026-07-06,CABA,Nocturna,6970,10
2026-07-06,CABA,Nocturna,2183,11
2026-07-06,CABA,Nocturna,6118,12
2026-07-06,CABA,Nocturna,7957,13
2026-07-06,CABA,Nocturna,0807,14
2026-07-06,CABA,Nocturna,9330,15
2026-07-06,CABA,Nocturna,4298,16
2026-07-06,CABA,Nocturna,0941,17
2026-07-06,CABA,Nocturna,6686,18
2026-07-06,CABA,Nocturna,0537,19
2026-07-06,CABA,Nocturna,2372,20
2026-07-06,CABA,Vespertina,6082,1
2026-07-06,CABA,Vespertina,9462,2
2026-07-06,CABA,Vespertina,1596,3
2026-07-06,CABA,Vespertina,6792,4
2026-07-06,CABA,Vespertina,9289,5
2026-07-06,CABA,Vespertina,7293,6
2026-07-06,CABA,Vespertina,9588,7
2026-07-06,CABA,Vespertina,5977,8
2026-07-06,CABA,Vespertina,7887,9
2026-07-06,CABA,Vespertina,4804,10
2026-07-06,CABA,Vespertina,2820,11
2026-07-06,CABA,Vespertina,8887,12
2026-07-06,CABA,Vespertina,8861,13
2026-07-06,CABA,Vespertina,6310,14
2026-07-06,CABA,Vespertina,9458,15
2026-07-06,CABA,Vespertina,4339,16
2026-07-06,CABA,Vespertina,0321,17
2026-07-06,CABA,Vespertina,8504,18
2026-07-06,CABA,Vespertina,0681,19
2026-07-06,CABA,Vespertina,5822,20
2026-07-06,JUJUY,Extra,1568,1
2026-07-06,JUJUY,Extra,3473,2
2026-07-06,JUJUY,Extra,8754,3
2026-07-06,JUJUY,Extra,6561,4
2026-07-06,JUJUY,Extra,8802,5
2026-07-06,JUJUY,Extra,8482,6
2026-07-06,JUJUY,Extra,4801,7
2026-07-06,JUJUY,Extra,2157,8
2026-07-06,JUJUY,Extra,9784,9
2026-07-06,JUJUY,Extra,9109,10
2026-07-06,JUJUY,Extra,9960,11
2026-07-06,JUJUY,Extra,2455,12
2026-07-06,JUJUY,Extra,4497,13
2026-07-06,JUJUY,Extra,0889,14
2026-07-06,JUJUY,Extra,1767,15
2026-07-06,JUJUY,Extra,6025,16
2026-07-06,JUJUY,Extra,7726,17
2026-07-06,JUJUY,Extra,8973,18
2026-07-06,JUJUY,Extra,2632,19
2026-07-06,JUJUY,Extra,2530,20
2026-07-06,JUJUY,Matutina,0828,1
2026-07-06,JUJUY,Matutina,8726,2
2026-07-06,JUJUY,Matutina,2689,3
2026-07-06,JUJUY,Matutina,6837,4
2026-07-06,JUJUY,Matutina,0363,5
2026-07-06,JUJUY,Matutina,8056,6
2026-07-06,JUJUY,Matutina,6454,7
2026-07-06,JUJUY,Matutina,3953,8
2026-07-06,JUJUY,Matutina,4715,9
2026-07-06,JUJUY,Matutina,3148,10
2026-07-06,JUJUY,Matutina,8915,11
2026-07-06,JUJUY,Matutina,1863,12
2026-07-06,JUJUY,Matutina,6566,13
2026-07-06,JUJUY,Matutina,1661,14
2026-07-06,JUJUY,Matutina,4753,15
2026-07-06,JUJUY,Matutina,4991,16
2026-07-06,JUJUY,Matutina,2065,17
2026-07-06,JUJUY,Matutina,2379,18
2026-07-06,JUJUY,Matutina,5676,19
2026-07-06,JUJUY,Matutina,6587,20
2026-07-06,JUJUY,Nocturna,4711,1
2026-07-06,JUJUY,Nocturna,3215,2
2026-07-06,JUJUY,Nocturna,4458,3
2026-07-06,JUJUY,Nocturna,4190,4
2026-07-06,JUJUY,Nocturna,8340,5
2026-07-06,JUJUY,Nocturna,8553,6
2026-07-06,JUJUY,Nocturna,1887,7
2026-07-06,JUJUY,Nocturna,0812,8
2026-07-06,JUJUY,Nocturna,5021,9
2026-07-06,JUJUY,Nocturna,3007,10
2026-07-06,JUJUY,Nocturna,5399,11
2026-07-06,JUJUY,Nocturna,6352,12
2026-07-06,JUJUY,Nocturna,7220,13
2026-07-06,JUJUY,Nocturna,7685,14
2026-07-06,JUJUY,Nocturna,7533,15
2026-07-06,JUJUY,Nocturna,1005,16
2026-07-06,JUJUY,Nocturna,0114,17
2026-07-06,JUJUY,Nocturna,3420,18
2026-07-06,JUJUY,Nocturna,8280,19
2026-07-06,JUJUY,Nocturna,2580,20
2026-07-06,JUJUY,Vespertina,5063,1
2026-07-06,JUJUY,Vespertina,1229,2
2026-07-06,JUJUY,Vespertina,5485,3
2026-07-06,JUJUY,Vespertina,4619,4
2026-07-06,JUJUY,Vespertina,3787,5
2026-07-06,JUJUY,Vespertina,6369,6
2026-07-06,JUJUY,Vespertina,6741,7
2026-07-06,JUJUY,Vespertina,2550,8
2026-07-06,JUJUY,Vespertina,7077,9
2026-07-06,JUJUY,Vespertina,2654,10
2026-07-06,JUJUY,Vespertina,8398,11
2026-07-06,JUJUY,Vespertina,8862,12
2026-07-06,JUJUY,Vespertina,3870,13
2026-07-06,JUJUY,Vespertina,3051,14
2026-07-06,JUJUY,Vespertina,4288,15
2026-07-06,JUJUY,Vespertina,3897,16
2026-07-06,JUJUY,Vespertina,5013,17
2026-07-06,JUJUY,Vespertina,4641,18
2026-07-06,JUJUY,Vespertina,0036,19
2026-07-06,JUJUY,Vespertina,8728,20
2026-07-06,PBA,Extra,9018,1
2026-07-06,PBA,Extra,5780,2
2026-07-06,PBA,Extra,1620,3
2026-07-06,PBA,Extra,0074,4
2026-07-06,PBA,Extra,9232,5
2026-07-06,PBA,Extra,1421,6
2026-07-06,PBA,Extra,1399,7
2026-07-06,PBA,Extra,0264,8
2026-07-06,PBA,Extra,1575,9
2026-07-06,PBA,Extra,1415,10
2026-07-06,PBA,Extra,1902,11
2026-07-06,PBA,Extra,7483,12
2026-07-06,PBA,Extra,3134,13
2026-07-06,PBA,Extra,4044,14
2026-07-06,PBA,Extra,2760,15
2026-07-06,PBA,Extra,1295,16
2026-07-06,PBA,Extra,8303,17
2026-07-06,PBA,Extra,6126,18
2026-07-06,PBA,Extra,0509,19
2026-07-06,PBA,Extra,9003,20
2026-07-06,PBA,Matutina,8059,1
2026-07-06,PBA,Matutina,7696,2
2026-07-06,PBA,Matutina,7755,3
2026-07-06,PBA,Matutina,5181,4
2026-07-06,PBA,Matutina,2071,5
2026-07-06,PBA,Matutina,5932,6
2026-07-06,PBA,Matutina,1299,7
2026-07-06,PBA,Matutina,8850,8
2026-07-06,PBA,Matutina,2940,9
2026-07-06,PBA,Matutina,0372,10
2026-07-06,PBA,Matutina,0209,11
2026-07-06,PBA,Matutina,4027,12
2026-07-06,PBA,Matutina,2657,13
2026-07-06,PBA,Matutina,8055,14
2026-07-06,PBA,Matutina,4417,15
2026-07-06,PBA,Matutina,2446,16
2026-07-06,PBA,Matutina,2093,17
2026-07-06,PBA,Matutina,6097,18
2026-07-06,PBA,Matutina,2253,19
2026-07-06,PBA,Matutina,4055,20
2026-07-06,PBA,Nocturna,1409,1
2026-07-06,PBA,Nocturna,0101,2
2026-07-06,PBA,Nocturna,9385,3
2026-07-06,PBA,Nocturna,0278,4
2026-07-06,PBA,Nocturna,1727,5
2026-07-06,PBA,Nocturna,0333,6
2026-07-06,PBA,Nocturna,2049,7
2026-07-06,PBA,Nocturna,7345,8
2026-07-06,PBA,Nocturna,2245,9
2026-07-06,PBA,Nocturna,8985,10
2026-07-06,PBA,Nocturna,4134,11
2026-07-06,PBA,Nocturna,6556,12
2026-07-06,PBA,Nocturna,7010,13
2026-07-06,PBA,Nocturna,2138,14
2026-07-06,PBA,Nocturna,2466,15
2026-07-06,PBA,Nocturna,4484,16
2026-07-06,PBA,Nocturna,2098,17
2026-07-06,PBA,Nocturna,4234,18
2026-07-06,PBA,Nocturna,3921,19
2026-07-06,PBA,Nocturna,8282,20
2026-07-06,PBA,Vespertina,3127,1
2026-07-06,PBA,Vespertina,9861,2
2026-07-06,PBA,Vespertina,1781,3
2026-07-06,PBA,Vespertina,2817,4
2026-07-06,PBA,Vespertina,0902,5
2026-07-06,PBA,Vespertina,7663,6
2026-07-06,PBA,Vespertina,2816,7
2026-07-06,PBA,Vespertina,4531,8
2026-07-06,PBA,Vespertina,9635,9
2026-07-06,PBA,Vespertina,6622,10
2026-07-06,PBA,Vespertina,8773,11
2026-07-06,PBA,Vespertina,7859,12
2026-07-06,PBA,Vespertina,8581,13
2026-07-06,PBA,Vespertina,6931,14
2026-07-06,PBA,Vespertina,6483,15
2026-07-06,PBA,Vespertina,2576,16
2026-07-06,PBA,Vespertina,9478,17
2026-07-06,PBA,Vespertina,0079,18
2026-07-06,PBA,Vespertina,9549,19
2026-07-06,PBA,Vespertina,8985,20
2026-07-06,SALTA,Extra,5048,1
2026-07-06,SALTA,Extra,7077,2
2026-07-06,SALTA,Extra,5062,3
2026-07-06,SALTA,Extra,4891,4
2026-07-06,SALTA,Extra,3764,5
2026-07-06,SALTA,Extra,3889,6
2026-07-06,SALTA,Extra,0949,7
2026-07-06,SALTA,Extra,9794,8
2026-07-06,SALTA,Extra,1646,9
2026-07-06,SALTA,Extra,7584,10
2026-07-06,SALTA,Extra,1189,11
2026-07-06,SALTA,Extra,2901,12
2026-07-06,SALTA,Extra,3436,13
2026-07-06,SALTA,Extra,6746,14
2026-07-06,SALTA,Extra,1741,15
2026-07-06,SALTA,Extra,0569,16
2026-07-06,SALTA,Extra,6383,17
2026-07-06,SALTA,Extra,6804,18
2026-07-06,SALTA,Extra,7729,19
2026-07-06,SALTA,Extra,3565,20
2026-07-06,SALTA,La Revancha,4595,1
